0;0.00056695;-4.568e-05;-0.00069535;0.0017798;0.00044684;-0.0028756;-0.00060344;0.0032756;0.0036044;-0.00024194;-0.00035842;0.00048098;0.0011655;0.0013025;0.00046048;0.0019671;0.00022234;0.00052045;0.00098156;0.0027509;0.0032709;0.001904;-0.00020209;0.0023908;0.0028742;0.0041465;0.0017719;-0.001159;0.0015378;-0.00076755;0.00040171;-0.00040095;0.0017;0.0022752;0.0029322;-0.00078119;0.00038724;0.0030627;0.0042228;-0.0019785;-0.0014175;-0.005034;-0.00074534;-0.0020102;-0.00085847;0.0008119;-0.004031;-0.0018148;0.0095347;-0.0081203;-0.0011926;0.0075329;-5.8237e-05;-0.0023403;0.0030552;6.8603e-05;-0.00033376;-0.0023763;-0.0020418;0.0009249;0.0025748;-0.0036855;0.0040009;-0.0042234;0.0032362;0.0033392;0.00042782;0.00080636;-0.0022898;0.0023957;-0.0010463;0.0015793;0.0028581;-0.0030376;0.0026474;0.0014394;-0.00047426;0.0034138;-0.0010235;-0.0002193;0.0045054;-0.00012055;0.00026725;-0.00041012;0.004318;-0.0020932;0.0018294;1.3596e-06;0.00060606;0.0022286;-0.0013252;0.0071251;-0.0018977;0.0013968;0.0024371;0.0022287;0.0011603;-0.001516;0.0060696;-0.00065592;0.0024273;0.00374;0.00089352;0.0054972;0.0003437;0.0040502;0.0065871;0.0032076;0.0053414;0.0017714;-0.0035536;0.0031635;0.0022378;0.0038176;0.0039591;-0.00019631;-0.00060682;0.0047164;0.00058213;-0.00045691;0.0012703;0.00031975;-0.0032244;0.0044866;0.0017477;-0.00023787;0.0011545;0.0041876;-0.0036865;0.00040603;0.0029217;-0.00031042;0.00040427;0.0070398;-0.00096787;0.0011357;0.0027656;0.0011079;0.0042136;-0.0016839;0.0032893;0.0019177;0.0034742;0.0016034;0.0012346;-0.0019298;0.0019394;-0.00011132;0.0059645;0.001187;-0.0027154;0.0023998;0.0010548;0.0023408;0.00044424;0.0021766;0.011513;0.025891;0.042937;0.046935;0.046274;0.04637;0.046116;0.046383;0.04675;0.04685;0.046939;0.046999;0.046683;0.046871;0.046859;0.046778;0.047064;0.046418;0.046734;0.046715;0.046907;0.046513;0.046752;0.046582;0.046516;0.046562;0.046645;0.046449;0.046515;0.046856;0.046527;0.046566;0.046381;0.046562;0.046421;0.046473;0.046306;0.046534;0.046699;0.046147;0.046768;0.046681;0.046482;0.046184;0.046804;0.046276;0.046614;0.047058;0.046306;0.046462;0.046842;0.046565;0.046514;0.046642;0.046444;0.046583;0.046374;0.046316;0.046441;0.04649;0.046691;0.046416;0.04672;0.046975;0.046288;0.046453;0.046674;0.046382;0.046504;0.046394;0.046268;0.046511;0.046838;0.046872;0.046362;0.046818;0.046591;0.046727;0.046464;0.045886;0.03894;0.037355;0.02667;0.031059;0.022814;0.012237;0.014179;0.012304;0.01255;0.012698;0.0086403;0.013942;0.013236;0.012103;0.010927;0.013406;0.010538;0.014699;0.0093637;0.014101;0.0083863;0.0069789;0.012312;0.006538;0.0067564;0.0082605;0.013633;0.0054581;0.015335;0.004105;0.0065835;0.0092271;0.012599;0.0044635;0.0045256;0.01249;0.013236;0.011044;0.011416;0.014747;0.0033579;0.009479;0.0049562;0.011455;0.0097073;0.010572;0.0027111;0.0096954;0.0073201;0.0093134;0.0043402;0.0079952;0.012937;0.0081499;0.012449;0.011737;0.012568;0.0052582;0.0041375;0.0090437;0.0070162;0.0082464;0.0032653;0.0081656;0.0047397;0.0071273;0.011293;0.010644;0.0048221;0.0057833;0.0069538;0.0077147;0.0066303;0.0064503;0.0012298;0.011945;0.0080782;0.0086223;0.0091444;0.005868;0.005486;0.0047049;0.0092978;0.0035585;0.0088815;0.010455;0.010649;0.0027113;0.0086779;0.0033018;0.010571;0.0037088;0.012361;0.0050226;0.0087936;0.01248;0.006427;0.0026764;0.011249;0.0055093;0.011349;0.002935;0.0046949;0.011096;0.0036957;0.01248;0.0043897;0.010466;0.012459;0.012985;0.0046093;0.013566;0.0071461;0.007728;0.0045305;0.0091694;0.0066148;0.0056512;0.0087657;0.010334;0.010709;0.0083628;0.0046714;0.011543;0.0096768;0.0040823;0.0104;0.01059;0.0015539;0.0080764;0.0052664;0.0027625;0.0050194;0.0089559;0.0045912;0.0082611;0.0058192;0.006438;0.003649;0.0033623;0.0073039;0.010867;0.00543;0.0080571;0.004685;0.006412;0.0046138;0.0077803;0.0066261;0.0076532;0.0063558;0.011169;0.0070209;0.0059503;0.010923;0.0034936;0.005318;0.0073139;0.0062428;0.0063788;0.0037509;0.0062015;0.011532;0.0055047;0.0057784;0.0048674;0.0085028;0.0067187;0.0068656

